step,body,x,y,z
317,0,6.240277548432105e-04,-2.472704651717535e-03,-5.257721218580844e-05
317,1,-4.190299911666605e-01,-1.835385026769223e-01,-2.228142966568137e-02
317,2,-6.247503576916130e-01,3.717543919570426e-01,2.210720664225934e-02
317,3,6.539507016588343e-01,-7.451980761000848e-01,-3.773163071837480e-04
317,4,6.552992625595887e-01,-7.452483767350738e-01,-7.342349919479492e-04
317,5,-1.615955922664393e+00,2.698265657338761e-01,8.737830032089387e-03
317,6,4.359378001654243e+00,2.595469242888943e+00,5.502315944046433e-02
317,7,8.892889319053243e+00,1.849954841473260e+00,3.105171740966236e-06
317,8,1.822199987837364e+01,1.308428793430269e+00,6.532887565629723e-08
317,9,2.987033628873168e+01,1.004434757763581e+00,6.895971137259969e-09
318,0,6.277934836590603e-04,-2.479821926729469e-03,-5.272609168564323e-05
318,1,-4.069356150850791e-01,-2.031082449867220e-01,-2.468311071761123e-02
318,2,-6.348993997217762e-01,3.544579432946510e-01,2.108323107627124e-02
318,3,6.667653929959954e-01,-7.334279315535583e-01,-3.828732251641594e-04
318,4,6.680209851383341e-01,-7.334041374985905e-01,1.329485633594851e-04
318,5,-1.618231251423152e+00,2.571764779098880e-01,8.329521692706728e-03
318,6,4.355777134121863e+00,2.602975205441276e+00,5.518227932875496e-02
318,7,8.891748714300322e+00,1.855694382991702e+00,3.132270716885684e-06
318,8,1.822171690301641e+01,1.312536591307131e+00,6.591507687227321e-08
318,9,2.987023055531385e+01,1.007592172885795e+00,6.958353652409664e-09
319,0,6.315688667389730e-04,-2.486933471051697e-03,-5.287482531480178e-05
319,1,-3.935602921790892e-01,-2.220474222589535e-01,-2.700738020398961e-02
319,2,-6.445634113467591e-01,3.368890910995801e-01,2.004312504427544e-02
319,3,6.793817708806226e-01,-7.214340374327347e-01,-3.860754557977543e-04
319,4,6.800930589465982e-01,-7.213452725554820e-01,8.168590847004569e-04
319,5,-1.620397879465877e+00,2.445089589947991e-01,7.920650614296068e-03
319,6,4.352166412368398e+00,2.610475269657384e+00,5.534127413954502e-02
319,7,8.890604585610886e+00,1.861433192914474e+00,3.159508057635378e-06
319,8,1.822143304094715e+01,1.316644325544539e+00,6.650449006051634e-08
319,9,2.987012449006057e+01,1.010749576848130e+00,7.021085160826632e-09
320,0,6.353538893056855e-04,-2.494039305032140e-03,-5.302341622852570e-05
320,1,-3.789219061483809e-01,-2.402830857760891e-01,-2.924528279258618e-02
320,2,-6.537351676699783e-01,3.190613187671052e-01,1.898768699590718e-02
320,3,6.917931834278364e-01,-7.092196682617653e-01,-3.843861591695487e-04
320,4,6.917271451189483e-01,-7.090953289204253e-01,1.111120320224429e-03
320,5,-1.622455698158372e+00,2.318248646932136e-01,7.511244421746928e-03
320,6,4.348545848998811e+00,2.617969421202552e+00,5.550014356890721e-02
320,7,8.889456933516678e+00,1.867171268986897e+00,3.186883869778525e-06
320,8,1.822114829218221e+01,1.320751995943265e+00,6.709711995118747e-08
320,9,2.987001809297313e+01,1.013906969615595e+00,7.084166255356171e-09
321,0,6.391485377856532e-04,-2.501139449567503e-03,-5.317186764505720e-05
321,1,-3.630413497260695e-01,-2.577405402375613e-01,-3.138764874304557e-02
321,2,-6.624078157103757e-01,3.009882948444170e-01,1.791772634444505e-02
321,3,7.039926484498484e-01,-6.967883763960503e-01,-3.777714791287873e-04
321,4,7.031667482472802e-01,-6.966614196969109e-01,1.012848619112699e-03
321,5,-1.624404604383322e+00,2.191250509708482e-01,7.101330748354249e-03
321,6,4.344915456642375e+00,2.625457645776399e+00,5.565888731364244e-02
321,7,8.888305758551022e+00,1.872908608954672e+00,3.214398257951535e-06
321,8,1.822086265673803e+01,1.324859602304078e+00,6.769297123506358e-08
321,9,2.986991136405283e+01,1.017064351153198e+00,7.147597524918881e-09
322,0,6.429527998738012e-04,-2.508233926100625e-03,-5.332018284650164e-05
322,1,-3.459428760767838e-01,-2.743432318144350e-01,-3.342508016487633e-02
322,2,-6.705748788525885e-01,2.826838630499531e-01,1.683406287578082e-02
322,3,7.159743894956259e-01,-6.841439114506814e-01,-3.674969564704798e-04
322,4,7.145624584161613e-01,-6.840406891426664e-01,6.248003907063662e-04
322,5,-1.626244500533684e+00,2.064103740402320e-01,6.690937235356024e-03
322,6,4.341275247952545e+00,2.632939929112913e+00,5.581750507128073e-02
322,7,8.887151061248810e+00,1.878645210563885e+00,3.242051324869624e-06
322,8,1.822057613463105e+01,1.328967144427755e+00,6.829204856350986e-08
322,9,2.986980430330095e+01,1.020221721425946e+00,7.211379554502640e-09
323,0,6.467666646058813e-04,-2.515322756614327e-03,-5.346836517926204e-05
323,1,-3.276544994961202e-01,-2.900126563407734e-01,-3.534793974756540e-02
323,2,-6.782302610422757e-01,2.641620322031231e-01,1.573752615208345e-02
323,3,7.277337221850215e-01,-6.712901253198786e-01,-3.550265400961498e-04
323,4,7.259813153465677e-01,-6.712279473101851e-01,6.586079705404796e-05
323,5,-1.627975294506430e+00,1.936816903465490e-01,6.280091531475696e-03
323,6,4.337625235606853e+00,2.640416256980493e+00,5.597599654008214e-02
323,7,8.885992842146512e+00,1.884381071561004e+00,3.269843171332432e-06
323,8,1.822028872587780e+01,1.333074622115073e+00,6.889435654845254e-08
323,9,2.986969691071879e+01,1.023379080398849e+00,7.275512925154630e-09
324,0,6.505901224391899e-04,-2.522405963620764e-03,-5.361641805390304e-05
324,1,-3.082084499318366e-01,-3.046682939917151e-01,-3.714634274236971e-02
324,2,-6.853682507257612e-01,2.454369660700980e-01,1.462895491049304e-02
324,3,7.392666199147198e-01,-6.582309359057151e-01,-3.416788041111173e-04
324,4,7.374422386746237e-01,-6.582185289989254e-01,-5.569061651305245e-04
324,5,-1.629596899696637e+00,1.809398565536161e-01,5.868821292469133e-03
324,6,4.333965432306782e+00,2.647886615181992e+00,5.613436141903751e-02
324,7,8.884831101782170e+00,1.890116189692884e+00,3.297773896229670e-06
324,8,1.822000043049484e+01,1.337182035166812e+00,6.949989976235212e-08
324,9,2.986958918630765e+01,1.026536428036914e+00,7.339998213973393e-09
325,0,6.544231653424207e-04,-2.529483570144972e-03,-5.376434494428774e-05
325,1,-2.876416859674753e-01,-3.182275783913812e-01,-3.881015317091008e-02
325,2,-6.919835245332322e-01,2.265229731312827e-01,1.350919645717750e-02
325,3,7.505694516057718e-01,-6.449703216089965e-01,-3.286219661136339e-04
325,4,7.489374694541657e-01,-6.450086486957743e-01,-1.148662952798090e-03
325,5,-1.631109234991933e+00,1.681857295299896e-01,5.457154180675958e-03
325,6,4.330295850777651e+00,2.655350989554755e+00,5.629259940786941e-02
325,7,8.883665840695398e+00,1.895850562706768e+00,3.325843596546791e-06
325,8,1.821971124849879e+01,1.341289383383756e+00,7.010868273817764e-08
325,9,2.986948113006884e+01,1.029693764305150e+00,7.404835994100998e-09
326,0,6.582657868954144e-04,-2.536555599701005e-03,-5.391214938579640e-05
326,1,-2.659964708324978e-01,-3.306059100078292e-01,-4.032898547067135e-02
326,2,-6.980711507048016e-01,2.074344962760330e-01,1.237910605708125e-02
326,3,7.616388941381069e-01,-6.315123252133625e-01,-3.169509663645396e-04
326,4,7.604398076556161e-01,-6.315949886809153e-01,-1.620532241760351e-03
326,5,-1.632512224767300e+00,1.554201663351926e-01,5.045117864575015e-03
326,6,4.326616503768501e+00,2.662809365970661e+00,5.645071020703289e-02
326,7,8.882497059427383e+00,1.901584188350285e+00,3.354052367370695e-06
326,8,1.821942117990631e+01,1.345396666566693e+00,7.072070996938231e-08
326,9,2.986937274200367e+01,1.032851089168563e+00,7.470026834715355e-09
327,0,6.621179823995050e-04,-2.543622076258651e-03,-5.405983497238819e-05
327,1,-2.433210156367213e-01,-3.417167259690314e-01,-4.169221306701282e-02
327,2,-7.036265922588163e-01,1.881861024301310e-01,1.123954631969232e-02
327,3,7.724719773910822e-01,-6.178610590557939e-01,-3.077553390467168e-04
327,4,7.718990667784873e-01,-6.179741794328893e-01,-1.884079230762067e-03
327,5,-1.633805798880221e+00,1.426440242060548e-01,4.632740018343746e-03
327,6,4.322927404051974e+00,2.670261730336160e+00,5.660869351771635e-02
327,7,8.881324758520881e+00,1.907317064371457e+00,3.382400301895464e-06
327,8,1.821913022473412e+01,1.349503884516409e+00,7.133598590988094e-08
327,9,2.986926402211345e+01,1.036008402592163e+00,7.535571301022755e-09
328,0,6.659797489990322e-04,-2.550683024198284e-03,-5.420740535221219e-05
328,1,-2.196701932469002e-01,-3.514716411086891e-01,-4.288898568966023e-02
328,2,-7.086457099018484e-01,1.687924721214795e-01,1.009138658115145e-02
328,3,7.830662594524822e-01,-6.040207061474442e-01,-3.021092499102827e-04
328,4,7.832279436856974e-01,-6.041426063238160e-01,-1.852121661769435e-03
328,5,-1.634989892666192e+00,1.298581605431593e-01,4.220048321421252e-03
328,6,4.319228564424195e+00,2.677708068592312e+00,5.676654904184237e-02
328,7,8.880148938520223e+00,1.913049188518696e+00,3.410887491428161e-06
328,8,1.821883838299897e+01,1.353611037033700e+00,7.195451497402964e-08
328,9,2.986915497039950e+01,1.039165704540957e+00,7.601469954250694e-09
329,0,6.698510858143583e-04,-2.557738468250882e-03,-5.435486422140859e-05
329,1,-1.951063248670453e-01,-3.597806781444594e-01,-4.390825763144626e-02
329,2,-7.131247646798731e-01,1.492683889894358e-01,8.935502283023913e-03
329,3,7.934201183623271e-01,-5.899955048771448e-01,-3.008229189498798e-04
329,4,7.942784121129538e-01,-5.900975484146108e-01,-1.458939163732111e-03
329,5,-1.636064446934574e+00,1.170634328973860e-01,3.807070458074792e-03
329,6,4.315519997704658e+00,2.685148366714827e+00,5.692427648206847e-02
329,7,8.878969599971306e+00,1.918780558540805e+00,3.439514025394660e-06
329,8,1.821854565471770e+01,1.357718123919358e+00,7.257630153660814e-08
329,9,2.986904558686313e+01,1.042322994979954e+00,7.667723351641014e-09
330,0,6.737319940863715e-04,-2.564788433419641e-03,-5.450221531566366e-05
330,1,-1.697000392426046e-01,-3.665526083973185e-01,-4.473882957748505e-02
330,2,-7.170604203701856e-01,1.296287292431589e-01,7.772774348052502e-03
330,3,8.035328709109795e-01,-5.757896904146554e-01,-3.036558444755979e-04
330,4,8.048321751787089e-01,-5.758418354492835e-01,-7.242385138921547e-04
330,5,-1.637029407964812e+00,1.042606989565463e-01,3.393834116969462e-03
330,6,4.311801716736104e+00,2.692582610714100e+00,5.708187554178795e-02
330,7,8.877786743421597e+00,1.924511172186983e+00,3.468279991345546e-06
330,8,1.821825203990715e+01,1.361825144974183e+00,7.320134993280515e-08
330,9,2.986893587150568e+01,1.045480273874160e+00,7.734332046443437e-09
331,0,6.776224773319232e-04,-2.571832944878999e-03,-5.464946239898631e-05
331,1,-1.435312012199869e-01,-3.716954283266309e-01,-4.536940710754048e-02
331,2,-7.204497456136650e-01,1.098884510743085e-01,6.604088553207648e-03
331,3,8.134037183705377e-01,-5.614073951971956e-01,-3.082130296264467e-04
331,4,8.146864883235168e-01,-5.613918297074236e-01,1.571086576567141e-04
331,5,-1.637884727502994e+00,9.145081653209966e-02,2.980366990740812e-03
331,6,4.308073734384409e+00,2.700010786635253e+00,5.723934592513063e-02
331,7,8.876600369420133e+00,1.930241027206823e+00,3.497185474962075e-06
331,8,1.821795753858425e+01,1.365932099998976e+00,7.382966445820678e-08
331,9,2.986882582432846e+01,1.048637541188584e+00,7.801296587909485e-09
332,0,6.815225415089119e-04,-2.578872027846219e-03,-5.479660924907677e-05
332,1,-1.166899018385302e-01,-3.751170012555343e-01,-4.578867947767038e-02
332,2,-7.232902157870391e-01,9.006258402939701e-02,5.430334900348688e-03
332,3,8.230294383178174e-01,-5.468526717492401e-01,-3.106901653219462e-04
332,4,8.238419249262203e-01,-5.467754597903934e-01,8.756499254509183e-04
332,5,-1.638630362758775e+00,7.863464354594482e-02,2.566696775570123e-03
332,6,4.304336063538461e+00,2.707432880558165e+00,5.739668733696367e-02
332,7,8.875410478517521e+00,1.935970121350317e+00,3.526230560062185e-06
332,8,1.821766215076596e+01,1.370038988794541e+00,7.446124936878807e-08
332,9,2.986871544533282e+01,1.051794796888233e+00,7.868617521286786e-09
333,0,6.854321951887040e-04,-2.585905707420043e-03,-5.494365963861475e-05
333,1,-8.927749583968417e-02,-3.767258977610285e-01,-4.598542279051449e-02
333,2,-7.255797146148476e-01,7.016621834706513e-02,4.252406984808411e-03
333,3,8.324043905842229e-01,-5.321297096473810e-01,-3.087444751537335e-04
333,4,8.325019973782016e-01,-5.320144664312944e-01,1.240754674920111e-03
333,5,-1.639266276402640e+00,6.581303801727728e-02,2.152851170762066e-03
333,6,4.300588717110046e+00,2.714848878597516e+00,5.755389948289232e-02
333,7,8.874217071265933e+00,1.941698452367852e+00,3.555415328606581e-06
333,8,1.821736587646929e+01,1.374145811161685e+00,7.509610888090784e-08
333,9,2.986860473452009e+01,1.054952040938116e+00,7.936295387813807e-09
334,0,6.893514497321532e-04,-2.592934008380248e-03,-5.509061731176771e-05
334,1,-6.140766403727083e-02,-3.764324719122322e-01,-4.594863211891360e-02
334,2,-7.273165355208487e-01,5.021449426552638e-02,3.071201362211398e-03
334,3,8.415228659619576e-01,-5.172429229836077e-01,-3.022311113447188e-04
334,4,8.408823059200305e-01,-5.171171734290976e-01,1.240483880750993e-03
334,5,-1.639792436563534e+00,5.298685804950530e-02,1.738857878324456e-03
334,6,4.296831708033731e+00,2.722258766902816e+00,5.771098206926065e-02
334,7,8.873020148219110e+00,1.947426018010216e+00,3.584739860704899e-06
334,8,1.821706871571130e+01,1.378252566901219e+00,7.573424717130805e-08
334,9,2.986849369189161e+01,1.058109273303239e+00,8.004330724715132e-09
335,0,6.932803194636092e-04,-2.599956954941435e-03,-5.523748595511138e-05
335,1,-3.320746698958781e-02,-3.741502132550502e-01,-4.566768748079839e-02
335,2,-7.284993827186476e-01,3.022259130539949e-02,1.887616913835333e-03
335,3,8.503801549127425e-01,-5.021968757700090e-01,-2.920533730015463e-04
335,4,8.491237510704769e-01,-5.020844322860265e-01,9.481119825817468e-04
335,5,-1.640208816826831e+00,4.015696181721592e-02,1.324744602549808e-03
335,6,4.293065049266743e+00,2.729662531658446e+00,5.786793480315236e-02
335,7,8.871819709932359e+00,1.953152816028599e+00,3.614204234621958e-06
335,8,1.821677066850911e+01,1.382359255813955e+00,7.637566837711759e-08
335,9,2.986838231744872e+01,1.061266493948611e+00,8.072724065197326e-09
336,0,6.972188218350275e-04,-2.606974570454285e-03,-5.538426916209888e-05
336,1,-4.818342498876959e-03,-3.697974152815778e-01,-4.513255866639074e-02
336,2,-7.291273720413698e-01,1.020571753313174e-02,7.025542108233320e-04
336,3,8.589724095049132e-01,-4.869962160973112e-01,-2.793530326251117e-04
336,4,8.573038565344797e-01,-4.869148536633722e-01,4.563000671672541e-04
336,5,-1.640515396232667e+00,2.732420755318292e-02,9.105390495983889e-04
336,6,4.289288753788854e+00,2.737060159083689e+00,5.802475739239145e-02
336,7,8.870615756962552e+00,1.958878844174591e+00,3.643808526784107e-06
336,8,1.821647173487989e+01,1.386465877700710e+00,7.702037659586043e-08
336,9,2.986827061119277e+01,1.064423702839240e+00,8.141475938445298e-09
337,0,7.011669775694864e-04,-2.613986877047928e-03,-5.553097039027729e-05
337,1,2.360301753886342e-02,-3.632991988706886e-01,-4.433405364228143e-02
337,2,-7.292000315102362e-01,-9.820901189799796e-03,-4.830851224454856e-04
337,3,8.672963368742406e-01,-4.716456507368536e-01,-2.652609419625369e-04
337,4,8.654617874035725e-01,-4.716067487806413e-01,-1.431799037736662e-04
337,5,-1.640712159274612e+00,1.448945353540823e-02,4.962689270824652e-04
337,6,4.285502834602260e+00,2.744451635432770e+00,5.818144954554300e-02
337,7,8.869408289868128e+00,1.964604100200186e+00,3.673552811785652e-06
337,8,1.821617191484083e+01,1.390572432362303e+00,7.766837588546765e-08
337,9,2.986815857312512e+01,1.067580899940132e+00,8.210586869619144e-09
338,0,7.051248107701163e-04,-2.620993895208200e-03,-5.567759291060907e-05
338,1,5.188399533155167e-02,-3.545899222513774e-01,-4.326411440556831e-02
338,2,-7.287173016419320e-01,-2.984203196673140e-02,-1.668399045520582e-03
338,3,8.753490189737020e-01,-4.561499400753863e-01,-2.508892430867757e-04
338,4,8.736130984475676e-01,-4.561584153690545e-01,-7.600784731757221e-04
338,5,-1.640799095898706e+00,1.653558074188723e-03,8.196194365143631e-05
338,6,4.281707304731472e+00,2.751836946994882e+00,5.833801097191385e-02
338,7,8.868197309209091e+00,1.970328581857785e+00,3.703437162395366e-06
338,8,1.821587120840921e+01,1.394678919599557e+00,7.831967026429327e-08
338,9,2.986804620324711e+01,1.070738085216295e+00,8.280057379851414e-09
339,0,7.090923489767715e-04,-2.627995643288841e-03,-5.582413974853893e-05
339,1,7.983568692281585e-02,-3.436159954771864e-01,-4.191616249614106e-02
339,2,-7.276795354946995e-01,-4.984244562952860e-02,-2.852485739273456e-03
339,3,8.831278656244510e-01,-4.405139006405493e-01,-2.373971705248440e-04
339,4,8.817536421019432e-01,-4.405678039468149e-01,-1.300319295248896e-03
339,5,-1.640776201502838e+00,-1.118262050080024e-02,-3.323541914224631e-04
339,6,4.277902177223188e+00,2.759216080094228e+00,5.849444138155337e-02
339,7,8.866982815547006e+00,1.976052286900193e+00,3.733461649563088e-06
339,8,1.821556961560234e+01,1.398785339213296e+00,7.897426371113328e-08
339,9,2.986793350156012e+01,1.073895258632737e+00,8.349887986244747e-09
340,0,7.130696231490207e-04,-2.634992136956363e-03,-5.597061361690406e-05
340,1,1.072529825693218e-01,-3.303390950343631e-01,-4.028549362949110e-02
340,2,-7.260874984531165e-01,-6.980692750100406e-02,-4.034444243213749e-03
340,3,8.906306958600404e-01,-4.247424099827753e-01,-2.260615206894942e-04
340,4,8.898530430973892e-01,-4.248319899433065e-01,-1.660270343339336e-03
340,5,-1.640643476936487e+00,-2.401822385341266e-02,-7.466517686581983e-04
340,6,4.274087465146182e+00,2.766589021090046e+00,5.865074048525411e-02
340,7,8.865764809445007e+00,1.981775213080623e+00,3.763626342426392e-06
340,8,1.821526713643757e+01,1.402891691004351e+00,7.963216016524750e-08
340,9,2.986782046806549e+01,1.077052420154465e+00,8.420079201869765e-09
341,0,7.170566675506525e-04,-2.641983388574841e-03,-5.611701684146584e-05
341,1,1.339152371900184e-01,-3.147397409322786e-01,-3.836971682757601e-02
341,2,-7.239423677515598e-01,-8.972028815086346e-02,-5.213375092421581e-03
341,3,8.978559814760441e-01,-4.088404084473526e-01,-2.182673878728971e-04
341,4,8.978349825244850e-01,-4.089468961921570e-01,-1.727497352957203e-03
341,5,-1.640400928500804e+00,-3.685239365393955e-02,-1.160903078780015e-03
341,6,4.270263181591183e+00,2.773955756376651e+00,5.880690799455249e-02
341,7,8.864543291467788e+00,1.987497358152698e+00,3.793931308317328e-06
